director_name,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_2_name,actor_1_facebook_likes,gross,actor_1_name,movie_title,num_voted_users,cast_total_facebook_likes,actor_3_name,movie_imdb_link,num_user_for_reviews,language,country,content_rating,budget,title_year,actor_2_facebook_likes,imdb_score,movie_facebook_likes
Stephen Herek,84,90,82,779,Al Leong,19000,40485039,Keanu Reeves,Bill & Ted's Excellent Adventure ,88728,21982,George Carlin,http://www.imdb.com/title/tt0096928/?ref_=fn_tt_tt_1,186,English,USA,PG,10000000,1989,898,6.9,10000
Dennis Dugan,76,92,231,501,Kevin Nealon,11000,38624000,Adam Sandler,Happy Gilmore ,162744,13269,Frances Bay,http://www.imdb.com/title/tt0116483/?ref_=fn_tt_tt_1,296,English,USA,PG-13,12000000,1996,523,7,0
Ken Annakin,51,178,21,203,Richard Beymer,800,,Richard Burton,The Longest Day ,44686,1679,Eddie Albert,http://www.imdb.com/title/tt0056197/?ref_=fn_tt_tt_1,197,English,USA,G,10000000,1962,257,7.8,7000
Victor Salva,189,90,110,272,Patricia Belcher,1000,37470017,Eileen Brennan,Jeepers Creepers ,91567,2003,Jonathan Breck,http://www.imdb.com/title/tt0263488/?ref_=fn_tt_tt_1,993,English,Germany,R,10000000,2001,334,6.1,0
George Miller,120,107,774,67,Bruce Spence,857,36200000,Tina Turner,Mad Max Beyond Thunderdome ,106460,1628,Angelo Rossitto,http://www.imdb.com/title/tt0089530/?ref_=fn_tt_tt_1,196,English,Australia,PG-13,10000000,1985,542,6.2,0
Chuck Sheetz,44,82,6,577,Diedrich Bader,2000,36696761,Ashley Johnson,Recess: School's Out ,7235,4263,Andrew Lawrence,http://www.imdb.com/title/tt0265632/?ref_=fn_tt_tt_1,37,English,USA,G,23000000,2001,789,6.6,234
Carol Reed,56,153,90,145,Ron Moody,720,16800000,Oliver Reed,Oliver! ,26936,1644,Jack Wild,http://www.imdb.com/title/tt0063385/?ref_=fn_tt_tt_1,144,English,UK,G,10000000,1968,283,7.5,0
David Lowery,214,102,42,220,Oona Laurence,3000,76204454,Bryce Dallas Howard,Pete's Dragon ,34342,3856,Isiah Whitlock Jr.,http://www.imdb.com/title/tt2788732/?ref_=fn_tt_tt_1,120,English,USA,PG,65000000,2016,460,6.8,31000
William Brent Bell,174,97,18,84,Stephanie Lemelin,358,35794166,Rupert Evans,The Boy ,49673,735,Jim Norton,http://www.imdb.com/title/tt3882082/?ref_=fn_tt_tt_1,194,English,USA,PG-13,8000000,2016,136,6,21000
John Erick Dowdle,272,80,69,829,Bokeem Woodbine,2000,33583175,Bojana Novakovic,Devil ,109183,5766,Geoffrey Arend,http://www.imdb.com/title/tt1314655/?ref_=fn_tt_tt_1,320,English,USA,PG-13,10000000,2010,956,6.3,17000
Marcus Raboy,25,85,8,627,Mike Epps,755,32983713,John Witherspoon,Friday After Next ,20496,3808,Katt Williams,http://www.imdb.com/title/tt0293815/?ref_=fn_tt_tt_1,66,English,USA,R,10000000,2002,726,5.8,1000
Mark L. Lester,128,75,79,610,Vernon Wells,1000,,Bill Duke,Commando ,117766,3282,Rae Dawn Chong,http://www.imdb.com/title/tt0088944/?ref_=fn_tt_tt_1,441,English,USA,R,10000000,1985,771,6.7,0
Michael Schultz,58,109,80,622,Vanity,870,33000000,Mike Starr,The Last Dragon ,9881,3475,Keshia Knight Pulliam,http://www.imdb.com/title/tt0089461/?ref_=fn_tt_tt_1,111,English,USA,PG-13,10000000,1985,867,6.9,0
Peter Sollett,165,90,6,617,Alexis Dziena,907,31487293,Ari Graynor,Nick and Norah's Infinite Playlist ,77489,2807,Aaron Yoo,http://www.imdb.com/title/tt0981227/?ref_=fn_tt_tt_1,129,English,USA,PG-13,9000000,2008,714,6.7,0
John Madden,159,122,123,116,Celia Imrie,227,33071558,Tina Desai,The Second Best Exotic Marigold Hotel ,24707,637,Ronald Pickup,http://www.imdb.com/title/tt2555736/?ref_=fn_tt_tt_1,102,English,UK,PG,10000000,2015,216,6.6,21000
Brett Leonard,49,140,33,123,Austin O'Brien,556,32101000,Jeff Fahey,The Lawnmower Man ,28789,1143,Troy Evans,http://www.imdb.com/title/tt0104692/?ref_=fn_tt_tt_1,98,English,UK,R,10000000,1992,214,5.4,0
Nigel Cole,70,108,13,403,Julie Walters,3000,31011616,Helen Mirren,Calendar Girls ,20204,5034,Penelope Wilton,http://www.imdb.com/title/tt0337909/?ref_=fn_tt_tt_1,141,English,UK,PG-13,10000000,2003,849,6.9,0
Bob Dolman,91,98,7,75,Eva Amurri Martino,1000,30306281,Erika Christensen,The Banger Sisters ,12729,1993,Sal Lopez,http://www.imdb.com/title/tt0280460/?ref_=fn_tt_tt_1,148,English,USA,R,10000000,2002,803,5.6,775
Kevin Smith,205,130,0,779,Janeane Garofalo,14000,30651422,Matt Damon,Dogma ,186800,17789,George Carlin,http://www.imdb.com/title/tt0120655/?ref_=fn_tt_tt_1,1016,English,USA,R,10000000,1999,1000,7.4,11000
,5,60,,490,Dougray Scott,10000,,Rupert Grint,Snatch             ,1110,12882,Marc Warren,http://www.imdb.com/title/tt5992164/?ref_=fn_tt_tt_1,14,English,USA,,,,820,6.8,0
Rowdy Herrington,62,114,9,492,Kelly Lynch,663,30050028,Ben Gazzara,Road House ,45569,2659,Kevin Tighe,http://www.imdb.com/title/tt0098206/?ref_=fn_tt_tt_1,206,English,USA,R,17000000,1989,517,6.5,10000
Joe Dante,78,101,446,290,Albert Brooks,898,29500000,Al Leong,Twilight Zone: The Movie ,26889,2208,Vic Morrow,http://www.imdb.com/title/tt0086491/?ref_=fn_tt_tt_1,130,English,USA,PG,10000000,1983,751,6.5,0
Jon Cassar,34,107,81,871,Glenn Morshower,975,29703843,Romany Malco,When the Bough Breaks ,2539,3429,Regina Hall,http://www.imdb.com/title/tt1389139/?ref_=fn_tt_tt_1,27,English,USA,PG-13,10000000,2016,912,4.7,2000
Keenen Ivory Wayans,8,100,324,550,Charles S. Dutton,880,29392418,Jada Pinkett Smith,A Low Down Dirty Shame ,4145,3302,Salli Richardson-Whitfield,http://www.imdb.com/title/tt0110399/?ref_=fn_tt_tt_1,26,English,USA,R,10000000,1994,566,5.8,377
Morgan Spurlock,83,106,299,545,Zayn Malik,780,28873374,Harry Styles,One Direction: This Is Us ,22342,2794,Niall Horan,http://www.imdb.com/title/tt2515086/?ref_=fn_tt_tt_1,68,English,USA,PG,10000000,2013,739,4.1,0
Greg Coolidge,85,103,27,537,Danny Woodburn,1000,28435406,Dane Cook,Employee of the Month ,38715,4709,Jessica Simpson,http://www.imdb.com/title/tt0424993/?ref_=fn_tt_tt_1,152,English,USA,PG-13,12000000,2006,812,5.5,0
John Polson,85,85,21,814,Shiri Appleby,1000,28563926,Erika Christensen,Swimfan ,16799,4075,Jason Ritter,http://www.imdb.com/title/tt0283026/?ref_=fn_tt_tt_1,220,English,USA,PG-13,8500000,2002,886,5,758
Jason Zada,198,93,4,4,Stephanie Vogt,543,26583369,Eoin Macken,The Forest ,28267,604,Yûho Yamashita,http://www.imdb.com/title/tt3387542/?ref_=fn_tt_tt_1,160,English,USA,PG-13,10000000,2016,50,4.8,11000
Ciarán Foy,192,97,12,205,Jaden Klein,449,27736779,James Ransone,Sinister 2 ,30745,1484,John Beasley,http://www.imdb.com/title/tt2752772/?ref_=fn_tt_tt_1,145,English,USA,R,10000000,2015,223,5.3,13000
Olatunde Osunsanmi,185,98,60,253,Will Patton,14000,25464480,Milla Jovovich,The Fourth Kind ,65129,15268,Hakeem Kae-Kazim,http://www.imdb.com/title/tt1220198/?ref_=fn_tt_tt_1,330,English,USA,PG-13,10000000,2009,544,5.9,16000
Harry Elfont,77,100,5,1000,Seth Green,3000,25339117,Peter Facinelli,Can't Hardly Wait ,38910,9328,Ethan Embry,http://www.imdb.com/title/tt0127723/?ref_=fn_tt_tt_1,248,English,USA,PG-13,10000000,1998,2000,6.5,0
Francis Ford Coppola,61,114,0,260,William Smith,11000,25600000,Tom Cruise,The Outsiders ,60038,12465,Leif Garrett,http://www.imdb.com/title/tt0086066/?ref_=fn_tt_tt_1,308,English,USA,PG,10000000,1983,937,7.2,11000
Leslie Small,30,96,15,204,Peter Mensah,3000,23564630,Don Cheadle,Kevin Hart: What Now? ,4373,4377,Daniel Bernhardt,http://www.imdb.com/title/tt4669186/?ref_=fn_tt_tt_1,25,English,USA,R,9900000,2016,1000,5.7,944
Salim Akil,80,116,71,726,Curtis Armstrong,1000,24397469,Omari Hardwick,Sparkle ,5258,5908,Mike Epps,http://www.imdb.com/title/tt1876451/?ref_=fn_tt_tt_1,48,English,USA,PG-13,17000000,2012,919,5.7,0
Jeff Nichols,372,130,370,849,Tye Sheridan,12000,21589307,Matthew McConaughey,Mud ,142212,15039,Sam Shepard,http://www.imdb.com/title/tt1935179/?ref_=fn_tt_tt_1,264,English,USA,PG-13,10000000,2012,1000,7.4,27000
Gregory Plotkin,129,95,2,145,Jessica Tyler Brown,278,18247445,Olivia Taylor Dudley,Paranormal Activity: The Ghost Dimension ,18107,934,Chloe Csengery,http://www.imdb.com/title/tt2473510/?ref_=fn_tt_tt_1,101,English,USA,R,10000000,2015,159,4.6,13000
Jim Abrahams,53,87,106,612,Marisol Nichols,3000,19882538,Carol Ann Susi,Mafia! ,12929,6441,Lloyd Bridges,http://www.imdb.com/title/tt0120741/?ref_=fn_tt_tt_1,105,English,USA,PG-13,10000000,1998,629,5.5,790
Colin Strause,220,97,23,869,David Zayas,1000,21371425,Donald Faison,Skyline ,77734,3770,Brittany Daniel,http://www.imdb.com/title/tt1564585/?ref_=fn_tt_tt_1,946,English,USA,PG-13,10000000,2010,929,4.4,13000
Robert Altman,211,105,580,798,Virginia Madsen,13000,20338609,Meryl Streep,A Prairie Home Companion ,19999,15137,Lily Tomlin,http://www.imdb.com/title/tt0420087/?ref_=fn_tt_tt_1,279,English,USA,PG-13,10000000,2006,1000,6.8,716
David Cronenberg,115,103,0,164,Anthony Zerbe,293,,Herbert Lom,The Dead Zone ,47137,1054,Brooke Adams,http://www.imdb.com/title/tt0085407/?ref_=fn_tt_tt_1,188,English,USA,R,10000000,1983,277,7.2,5000
Robert Ben Garant,88,84,135,349,Thomas Lennon,673,20339754,Wendi McLendon-Covey,Reno 911!: Miami ,24322,2878,Brandon Molale,http://www.imdb.com/title/tt0499554/?ref_=fn_tt_tt_1,73,English,USA,R,10000000,2007,670,5.9,459
Jamie Blanks,120,96,9,452,Jessica Capshaw,712,20384136,Marley Shelton,Valentine ,21060,2453,Johnny Whitworth,http://www.imdb.com/title/tt0242998/?ref_=fn_tt_tt_1,372,English,USA,R,10000000,2001,527,4.7,0
Adam Wingard,312,89,116,80,James Allen McCune,622,20747013,Valorie Curry,Blair Witch ,24892,1054,Callie Hernandez,http://www.imdb.com/title/tt1540011/?ref_=fn_tt_tt_1,226,English,Canada,R,5000000,2016,242,5.1,11000
Don Coscarelli,266,92,167,178,Ossie Davis,1000,,Daniel Roebuck,Bubba Ho-Tep ,40038,1680,Ella Joyce,http://www.imdb.com/title/tt0281686/?ref_=fn_tt_tt_1,366,English,USA,R,1000000,2002,311,7.2,0
Peter Cattaneo,122,91,11,200,Mark Addy,1000,45857453,Tom Wilkinson,The Full Monty ,85103,2419,Lesley Sharp,http://www.imdb.com/title/tt0119164/?ref_=fn_tt_tt_1,178,English,UK,R,3500000,1997,894,7.2,0
Andrea Molaioli,3,100,0,50,Jasmine Trinca,117,,Tony Hawk,Slam: Tutto per una ragazza ,22,269,Lidia Vitale,http://www.imdb.com/title/tt4379536/?ref_=fn_tt_tt_1,3,Italian,Italy,,,2016,90,6.1,0
Rob Letterman,227,103,11,442,Caleb Emery,578,80021740,Ken Marino,Goosebumps ,56613,2609,Amy Ryan,http://www.imdb.com/title/tt1051904/?ref_=fn_tt_tt_1,174,English,USA,PG,58000000,2015,450,6.3,36000
Gia Coppola,117,100,77,156,Nat Wolff,11000,750100,James Franco,Palo Alto ,21866,12302,Olivia Crocicchia,http://www.imdb.com/title/tt2479800/?ref_=fn_tt_tt_1,63,English,USA,R,,2013,747,6.3,0
Richard Dutcher,12,119,13,20,Rick Macy,83,798341,Frank Gerrish,Brigham City ,1000,153,Jeff Johnson,http://www.imdb.com/title/tt0268200/?ref_=fn_tt_tt_1,64,English,USA,PG-13,1000000,2001,25,7.2,100
Khalid Mohamed,1,167,10,116,Manoj Bajpayee,352,610991,Karisma Kapoor,Fiza ,3028,796,Jaya Bhaduri,http://www.imdb.com/title/tt0248012/?ref_=fn_tt_tt_1,19,Hindi,India,,1000000,2000,184,6.1,95
Scandar Copti,100,124,14,7,Scandar Copti,20,621240,Shahir Kabaha,Ajami ,5229,43,Ranin Karim,http://www.imdb.com/title/tt1077262/?ref_=fn_tt_tt_1,32,Arabic,Germany,,,2009,14,7.4,0
Trey Parker,58,92,418,193,Dian Bachar,418,582024,Trey Parker,Orgazmo ,31109,922,Matt Stone,http://www.imdb.com/title/tt0124819/?ref_=fn_tt_tt_1,168,English,USA,NC-17,1000000,1997,208,6.2,0
David Gordon Green,88,108,241,496,Paul Schneider,11000,548712,Zooey Deschanel,All the Real Girls ,9395,12473,Shea Whigham,http://www.imdb.com/title/tt0299458/?ref_=fn_tt_tt_1,126,English,USA,R,2500000,2003,576,6.9,577
Mia Hansen-Løve,151,102,29,16,Edith Scob,828,282382,Isabelle Huppert,Things to Come ,4977,879,Yves Heck,http://www.imdb.com/title/tt4120176/?ref_=fn_tt_tt_1,23,French,France,PG-13,2100000,2016,29,7.1,0
Finn Taylor,28,97,4,304,Cathy Moriarty,630,464655,David Arquette,Dream with the Fishes ,1568,1757,Kathryn Erbe,http://www.imdb.com/title/tt0119019/?ref_=fn_tt_tt_1,29,English,USA,R,1000000,1997,401,7,166
Dylan Baker,13,98,847,449,Dylan Baker,2000,485128,Alexa PenaVega,23 Blast ,1243,4523,Timothy Busfield,http://www.imdb.com/title/tt2304459/?ref_=fn_tt_tt_1,4,English,USA,PG-13,1000000,2014,847,6.4,0
Joshua Oppenheimer,249,96,50,0,Herman Koto,3,484221,Anwar Congo,The Act of Killing ,26421,6,Syamsul Arifin,http://www.imdb.com/title/tt2375605/?ref_=fn_tt_tt_1,108,Indonesian,UK,Not Rated,1000000,2012,3,8.2,21000
Goran Dukic,116,88,22,767,Patrick Fugit,1000,104077,Leslie Bibb,Wristcutters: A Love Story ,47628,4931,Chase Ellison,http://www.imdb.com/title/tt0477139/?ref_=fn_tt_tt_1,90,English,USA,R,1000000,2006,844,7.4,11000
José Luis Valenzuela,14,100,0,388,Lupe Ontiveros,853,428535,Cheech Marin,Luminarias ,509,2531,Dyana Ortelli,http://www.imdb.com/title/tt0160498/?ref_=fn_tt_tt_1,33,English,USA,R,1000000,2000,629,3.6,24
Karen Moncrieff,44,88,22,282,Agnes Bruckner,642,464126,Frances Fisher,Blue Car ,3171,1663,A.J. Buckley,http://www.imdb.com/title/tt0290145/?ref_=fn_tt_tt_1,68,English,USA,R,1000000,2002,414,6.7,115
Anthony Powell,31,91,9,9,Tom Hamann,53,287761,Josh Swanson,Antarctica: A Year on Ice ,2692,86,Anthony Powell,http://www.imdb.com/title/tt2361700/?ref_=fn_tt_tt_1,17,English,New Zealand,PG,1000000,2013,24,7.6,5000
Efram Potelle,27,79,2,555,Elden Henson,886,279282,Shiri Appleby,The Battle of Shaker Heights ,3881,2577,Kathleen Quinlan,http://www.imdb.com/title/tt0357470/?ref_=fn_tt_tt_1,49,English,USA,PG-13,1000000,2003,594,6.1,151
Mike Cahill,145,106,133,8,Venida Evans,74,334658,Cara Seymour,I Origins ,85052,101,Ako,http://www.imdb.com/title/tt2884206/?ref_=fn_tt_tt_1,167,English,USA,R,,2014,11,7.3,34000
Alex Gibney,82,53,148,23,George W. Bush,148,274661,Alex Gibney,Taxi to the Dark Side ,11672,321,Greg D'Agostino,http://www.imdb.com/title/tt0854678/?ref_=fn_tt_tt_1,40,English,USA,R,1000000,2007,126,7.6,0
Karyn Kusama,195,100,47,202,Toby Huss,2000,231703,Michiel Huisman,The Invitation ,38766,3378,Tammy Blanchard,http://www.imdb.com/title/tt2400463/?ref_=fn_tt_tt_1,160,English,USA,Not Rated,,2015,380,6.7,0
Rohit Jagessar,,120,0,0,Rufus Graham,89,227241,Kumar Gaurav,Guiana 1838 ,57,92,Aasheekaa Bathija,http://www.imdb.com/title/tt0428609/?ref_=fn_tt_tt_1,2,English,USA,Unrated,,2004,3,7.4,33
Paul Crowder,40,97,11,5,Marv Albert,109,144431,Pelé,Once in a Lifetime: The Extraordinary Story of the New York Cosmos ,1328,125,Ahmet Ertegun,http://www.imdb.com/title/tt0489247/?ref_=fn_tt_tt_1,13,English,UK,PG-13,1000000,2006,7,7.3,594
Griffin Dunne,13,90,194,683,Fisher Stevens,1000,112521,Mira Sorvino,Lisa Picard Is Famous ,468,3369,Melissa Gilbert,http://www.imdb.com/title/tt0233699/?ref_=fn_tt_tt_1,16,English,USA,PG-13,,2000,963,5.7,25
Peter Jackson,311,135,8000,331,AJ Michalka,1000,43982842,Michael Imperioli,The Lovely Bones ,130003,2518,Tom McCarthy,http://www.imdb.com/title/tt0380510/?ref_=fn_tt_tt_1,599,English,USA,PG-13,65000000,2009,559,6.7,17000
Kief Davidson,42,93,0,8,G.W. Krauss,20,100240,Dwight Howard,A Lego Brickumentary ,1400,48,Brian Whitaker,http://www.imdb.com/title/tt3214286/?ref_=fn_tt_tt_1,11,English,Denmark,G,1000000,2014,20,6.8,2000
Ti West,238,95,247,870,Lena Dunham,989,100659,Greta Gerwig,The House of the Devil ,32091,4043,Dee Wallace,http://www.imdb.com/title/tt1172994/?ref_=fn_tt_tt_1,205,English,USA,R,900000,2009,972,6.4,0
Johnny Remo,3,112,347,893,Randy Wayne,260000,96734,Matthew Ziff,Hardflip ,625,263616,Raquel Elizabeth Ames,http://www.imdb.com/title/tt1907639/?ref_=fn_tt_tt_1,5,English,USA,PG-13,1000000,2012,991,5.6,705
Benjamin Dickinson,47,97,4,165,Alexia Rasmussen,449,62480,Nora Zehetner,Creative Control ,1580,960,Meredith Hagner,http://www.imdb.com/title/tt3277624/?ref_=fn_tt_tt_1,8,English,USA,R,1000000,2015,169,5.5,883
Vivek Agnihotri,4,160,5,222,Anil Kapoor,724,49000,Emraan Hashmi,Chocolate: Deep Dark Secrets ,1590,2075,Sunil Shetty,http://www.imdb.com/title/tt0454431/?ref_=fn_tt_tt_1,30,Hindi,India,UA,1500000,2005,673,4.8,31
Dan Zukovic,96,98,8,14,Louis Mustillo,96,22434,Yul Vazquez,The Last Big Thing ,338,196,James Lorinz,http://www.imdb.com/title/tt0161743/?ref_=fn_tt_tt_1,17,English,USA,R,,1996,71,6.9,43
Nick Tomnay,110,93,11,276,Clayne Crawford,454,48430,David Hyde Pierce,The Perfect Host ,21300,1643,Nathaniel Parker,http://www.imdb.com/title/tt1334553/?ref_=fn_tt_tt_1,76,English,USA,R,500000,2010,389,6.8,0
Nickolas Perry,8,105,5,75,Patsy Kensit,606,,Patrick Renna,Speedway Junky ,1455,1080,Adrienne Frantz,http://www.imdb.com/title/tt0155197/?ref_=fn_tt_tt_1,43,English,USA,R,1000000,1999,249,5.3,28
David Cross,20,96,0,396,Matt Walsh,814,,Jason Ritter,Hits ,1471,2697,Amy Sedaris,http://www.imdb.com/title/tt3145220/?ref_=fn_tt_tt_1,8,English,USA,,1000000,2014,501,5.8,960
Craig Mazin,28,82,84,308,Jamie Kennedy,599,12996,James Gunn,The Specials ,1977,1950,Sean Gunn,http://www.imdb.com/title/tt0181836/?ref_=fn_tt_tt_1,54,English,USA,R,1000000,2000,492,6,243
John Hamburg,34,88,32,117,Michael Lerner,511,21210,Harvey Fierstein,Safe Men ,2803,1169,Josh Pais,http://www.imdb.com/title/tt0120813/?ref_=fn_tt_tt_1,52,English,USA,R,1000000,1998,229,6,167
Peter Sattler,98,117,23,995,Kristen Stewart,142000,9837,Nawal Bengholam,Camp X-Ray ,31793,162801,LaDell Preston,http://www.imdb.com/title/tt2994190/?ref_=fn_tt_tt_1,78,English,USA,R,1000000,2014,17000,7,0
Becky Smith,3,89,32,264,Emily Baldoni,386,,Will Rothhaar,16 to Life ,409,1752,Hallee Hirsh,http://www.imdb.com/title/tt1130087/?ref_=fn_tt_tt_1,6,English,USA,,1000000,2009,267,6.4,141
Eric Nicholas,71,78,0,62,Ana Claudia Talancón,263,10018,Jordana Spiro,Alone with Her ,3415,511,Jonathon Trent,http://www.imdb.com/title/tt0472259/?ref_=fn_tt_tt_1,32,English,USA,Not Rated,1000000,2006,163,6.1,246
Caryn Waechter,23,104,0,194,Kara Hayward,615,,Laura Fraser,The Sisterhood of Night ,1529,1619,Louis Ozawa Changchien,http://www.imdb.com/title/tt1015471/?ref_=fn_tt_tt_1,19,English,USA,PG-13,1000000,2014,536,6.3,538
Hal Haberman,55,81,0,400,Paul Blackthorne,1000,6387,Michael Rapaport,Special ,4941,2777,Ian Bohen,http://www.imdb.com/title/tt0479162/?ref_=fn_tt_tt_1,37,English,USA,R,1000000,2006,660,6.9,0
A. Raven Cruz,3,97,0,96,Vanilla Ice,662,,Scott Levy,The Helix... Loaded ,538,1249,Jennifer Sky,http://www.imdb.com/title/tt0401462/?ref_=fn_tt_tt_1,9,English,USA,R,1000000,2005,389,1.9,128
Darren Stein,8,90,18,442,Jamie Kennedy,501,5494,Frances Bay,Sparkler ,381,2707,Veronica Cartwright,http://www.imdb.com/title/tt0124137/?ref_=fn_tt_tt_1,13,English,USA,R,,1997,492,5.6,15
Brian Trenchard-Smith,9,88,54,181,Mariel Hemingway,565,721,David Keith,In Her Line of Fire ,801,1307,Jesse Hutch,http://www.imdb.com/title/tt0487156/?ref_=fn_tt_tt_1,13,English,Germany,R,1000000,2006,299,4.1,43
Charlie Levi,,90,0,98,Diane Venora,639,,Barbara Hershey,Childless ,39,1036,Natalie Dreyfuss,http://www.imdb.com/title/tt0867270/?ref_=fn_tt_tt_1,,English,USA,R,1000000,2008,174,5.9,3
Amat Escalante,88,105,52,8,Andrea Vergara,327,,Kenny Johnston,Heli ,3767,351,Gabriel Reyes,http://www.imdb.com/title/tt2852376/?ref_=fn_tt_tt_1,16,Spanish,Mexico,Not Rated,1000000,2013,9,6.8,0
Frank Whaley,9,96,469,4,Frank Whaley,473,703,Lynn Cohen,The Jimmy Show ,487,952,Heather Bucha,http://www.imdb.com/title/tt0271020/?ref_=fn_tt_tt_1,21,English,USA,R,1500000,2001,469,5.3,47
Wajahat Rauf,6,,3,4,Ayesha Omar,7,,Rasheed Naz,Karachi se Lahore ,976,18,Javed Sheikh,http://www.imdb.com/title/tt4590482/?ref_=fn_tt_tt_1,15,Urdu,Pakistan,,1000000,2015,4,6.9,258
Katherine Brooks,13,76,57,243,Kevin McCarthy,444,,Ilene Graff,Loving Annabelle ,9668,1697,Laura Breckenridge,http://www.imdb.com/title/tt0323120/?ref_=fn_tt_tt_1,77,English,USA,Not Rated,1000000,2006,412,6.6,510
Robert Bennett,3,90,15,106,Lauren C. Mayhew,991,,Randy Wayne,Frat Party ,1640,1758,Alicia Ziegler,http://www.imdb.com/title/tt1414361/?ref_=fn_tt_tt_1,28,English,USA,R,1000000,2009,157,2.8,294
Randall Rubin,22,99,0,135,A.J. Buckley,362,,Nicole Randall Johnson,Jimmy and Judy ,1440,1063,James Eckhouse,http://www.imdb.com/title/tt0425151/?ref_=fn_tt_tt_1,26,English,USA,R,1000000,2006,282,6.2,138
Lori Petty,12,93,973,956,Chloë Grace Moretz,34000,,Jennifer Lawrence,The Poker House ,4184,52168,Bokeem Woodbine,http://www.imdb.com/title/tt1014806/?ref_=fn_tt_tt_1,24,English,USA,R,,2008,17000,6.5,601
Guy Hamilton,12,94,89,53,Eddie Albert,720,,Oliver Reed,The Party's Over ,371,1006,Louise Sorel,http://www.imdb.com/title/tt0060816/?ref_=fn_tt_tt_1,7,English,UK,,,1965,203,7.2,36
Michael Taliferro,,138,106,110,Sticky Fingaz,595,,Wesley Jonathan,Steppin: The Movie ,297,1371,Chrystee Pharris,http://www.imdb.com/title/tt0826751/?ref_=fn_tt_tt_1,1,English,USA,PG-13,1000000,2009,215,3.4,43
Mary Pat Kelly,2,87,3,171,Ossie Davis,786,,Aidan Quinn,Proud ,287,1768,Erik LaRay Harvey,http://www.imdb.com/title/tt0393616/?ref_=fn_tt_tt_1,22,English,USA,PG,1000000,2004,311,5.8,150
Kevin Hamedani,64,89,23,23,Janette Armand,272,,Russell Hodgkinson,ZMD: Zombies of Mass Destruction ,3734,361,Kevin Hamedani,http://www.imdb.com/title/tt1134674/?ref_=fn_tt_tt_1,39,English,USA,R,500000,2009,35,5.1,0
David DeCoteau,8,83,149,326,Shanley Caswell,521,,Maureen McCormick,Snow White: A Deadly Summer ,641,1633,Tim Abell,http://www.imdb.com/title/tt2149137/?ref_=fn_tt_tt_1,14,English,USA,PG-13,1000000,2012,394,2.2,158
Robert Heath,41,96,0,190,Alexander Vlahos,353,,David Oakes,Truth or Die ,6954,1274,Jennie Jacques,http://www.imdb.com/title/tt1838722/?ref_=fn_tt_tt_1,41,English,UK,Not Rated,1000000,2012,347,5.6,985
Mikel Rueda,12,96,0,0,Germán Alcarazu,91,,Álex Angulo,Hidden Away ,1197,91,Joseba Ugalde,http://www.imdb.com/title/tt3289362/?ref_=fn_tt_tt_1,8,Spanish,Spain,Unrated,,2014,0,7.2,73
Katie Aselton,94,83,229,45,Anslem Richardson,229,,Katie Aselton,Black Rock ,6817,374,Will Bouvier,http://www.imdb.com/title/tt1930294/?ref_=fn_tt_tt_1,47,English,USA,R,,2012,60,4.7,0
Stefan C. Schaefer,22,90,0,378,Marlene Forte,903,,Nicole Beharie,My Last Day Without You ,1035,2208,Reg E. Cathey,http://www.imdb.com/title/tt1679248/?ref_=fn_tt_tt_1,13,English,USA,,1000000,2011,421,5.7,382
David DeCoteau,1,84,149,423,Tom Berenger,10000,,William McNamara,Doc Holliday's Revenge ,94,11502,Randy Jay Burrell,http://www.imdb.com/title/tt3359872/?ref_=fn_tt_tt_1,6,English,USA,PG-13,1000000,2014,868,3.9,56
K. King,149,93,3,115,Shona Kay,227,,Jason K. Wixom,Zombie Hunter ,2124,674,Jarrod Phillips,http://www.imdb.com/title/tt2446502/?ref_=fn_tt_tt_1,30,English,USA,Not Rated,1000000,2013,214,3.5,0
